class,method,n,CL_mean,CL_std,mean_mean,mean_std,std_mean,std_std,entropy_mean,entropy_std,renyi2_mean,renyi2_std,rms_contrast_mean,rms_contrast_std,robust_michelson_mean,robust_michelson_std,avg_gradient_mean,avg_gradient_std,tenengrad_mean,tenengrad_std,edge_density_mean,edge_density_std,edge_density_delta_pp_mean,edge_density_delta_pp_std,local_contrast_mean,local_contrast_std,local_std_mean_mean,local_std_mean_std,laplacian_var_mean,laplacian_var_std,high_freq_ratio_mean,high_freq_ratio_std,rms_contrast_gain_mean,rms_contrast_gain_std,robust_michelson_gain_mean,robust_michelson_gain_std,avg_gradient_gain_mean,avg_gradient_gain_std,tenengrad_gain_mean,tenengrad_gain_std,local_std_gain_mean,local_std_gain_std,laplacian_var_gain_mean,laplacian_var_gain_std,high_freq_ratio_gain_mean,high_freq_ratio_gain_std,mae_vs_input_mean,mae_vs_input_std,rmse_vs_input_mean,rmse_vs_input_std,psnr_vs_input_db_mean,psnr_vs_input_db_std,ssim_vs_input_global_mean,ssim_vs_input_global_std,Q_BRISQUE_mean,Q_BRISQUE_std,Q_NIQE_mean,Q_NIQE_std
rolled-in_scale,Global HE,12,nan,nan,129.43520625,0.2747948731088891,73.48845786739702,0.07299443076172486,6.188807487487793,0.17967209467859355,6.042069287916469,0.20596998672311537,0.2881900308525373,0.000286252669653826,0.8934416835671338,0.003697413288264256,32.376528104146324,2.9076695853071977,43695.034830729164,8451.566870802939,0.368425,0.005206442687146904,21.89666666666667,6.434165229225132,0.30202898879845935,0.018563081826497668,38.16201368967692,3.4565088135155912,12124.08058456375,2315.365111979115,0.031071931589394808,0.005847054300731416,3.916585641863394,0.5338648885109628,4.142321994584279,0.32650914713745094,3.8321155688255235,0.5643257766080773,15.539092918851335,4.593699826449091,3.8647169614646395,0.5725927002970304,16.385539357842738,4.970575683523227,14.249547573156722,3.069106147788093,49.238314583333334,1.75943975181856,56.99018047539606,1.728700972654752,13.018467289167743,0.26358480485491764,0.476317730185369,0.056440223874514965,nan,nan,nan,nan
rolled-in_scale,Fixed CLAHE (CL=2.0),12,2.0,0.0,150.33399166666666,5.182686479929345,29.881709233580143,1.737048267366078,6.935750126838684,0.08199501315280786,6.735671715020922,0.07283969428151373,0.11718317346502016,0.006811953989670892,0.3253552703696217,0.017344567276148012,19.03740644454956,1.651135576033208,14060.063557942709,3091.2744623075278,0.37274375,0.0049357706983168895,22.328541666666666,6.422928341136836,0.1082181769112746,0.007444777532041997,21.97719923655192,2.199892169921665,3817.574296381354,601.9779038385085,0.009238215396180749,0.0011340765670359593,1.5823108029467863,0.14474021831866737,1.5041596606303167,0.07643393116200259,2.2318455082100526,0.07995248405611471,4.773666253427237,0.3679107735778312,2.202260063653486,0.08021905936384961,4.963399759001142,0.3531114805207339,4.183689847463764,0.1137049278486757,15.992845833333334,1.1196995324352006,19.582382979771545,1.2296644776170462,22.308914109688683,0.5383998687409287,0.8033331900109852,0.0215679016302154,nan,nan,nan,nan
rolled-in_scale,Fixed CLAHE (CL=4.0),12,4.0,0.0,139.34860416666666,5.393611515296187,44.118236593278326,3.905295978268796,7.4720732768376665,0.11405612632791319,7.32448851210125,0.13282570462550336,0.1730126925226601,0.015314886189289393,0.518698644603731,0.030976694077267164,30.731730779012043,2.7430201092963133,36017.015299479164,7594.513078443471,0.3830604166666667,0.003330309471241738,23.360208333333333,6.7756462672585815,0.19407286991675696,0.011947798174814601,35.26450649897257,3.3986163116192416,10123.852443145468,1674.9309757851468,0.026665913717200358,0.003110335238912886,2.331315407173319,0.21413075860107794,2.3992119556981537,0.1592724877668169,3.602541091173665,0.14783049022298717,12.255929395515683,1.103474351394898,3.5354778800958186,0.14933812661901189,13.145093310851813,0.9782751591649429,12.101122135073414,0.841818325464532,25.985716666666665,2.0869307402186825,31.520195657369857,2.414812973248635,18.182221288462433,0.6619386058023288,0.5882246372026588,0.021257789104491612,nan,nan,nan,nan
rolled-in_scale,Rule-based Adaptive CLAHE,12,9.190939283116222,0.41709567135205794,131.6311,1.0089903087650625,66.18820820946598,1.871120370491668,7.9417126178741455,0.02140545466216473,7.9093576993619426,0.031137383786708196,0.25956160082143526,0.007337726943104585,0.8156706258018135,0.02106663378852147,48.7393995920817,3.318777471178503,87725.64453125,10697.507975737833,0.38176666666666664,0.003946982929076875,23.230833333333333,6.855891488789814,0.36516334116458893,0.01985402684999619,55.51828670501709,2.6315161636852302,26410.030619478122,3402.7330856971853,0.06756521171579759,0.008367960152724788,3.5239026311872585,0.46945923499491327,3.7803438411006103,0.29522856342671355,5.747600066751046,0.5944503800676332,30.800562038102928,6.304700602273724,5.608602429690652,0.5847627303010602,35.02987188031863,6.693269535175413,30.788234550896163,3.817289353346962,47.802825,1.7078926046047627,56.589794102614256,2.375987662286129,13.083038900729477,0.36392037385469156,0.3668315744213256,0.03204301231567341,nan,nan,nan,nan
rolled-in_scale,Adaptive Gamma Correction,12,1.0,0.0,140.62817083333331,9.962614592992331,19.100204992191053,2.7204338409293625,6.26913324991862,0.18991297053544345,6.0543487328445025,0.20946636356842377,0.07490276467525903,0.01066836800364456,0.21684849809734963,0.016303052734615093,8.561737815539042,1.0323635590806546,3008.2157999674478,912.1787574950062,0.14945833333333333,0.0676921820829519,0.0,0.0,0.051162610140939556,0.0032232040875730976,10.024019400278727,1.3790607780067141,779.8336859078125,175.0377386643151,0.0022075799837087593,0.0002569811409768549,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,1.0,0.0,nan,nan,nan,nan
rolled-in_scale,MSR Retinex,12,nan,nan,158.77484375,9.730019942566477,25.870192476603954,2.2199479258521,6.709675431251526,0.12812557265311675,6.46613725096963,0.13297430905862342,0.10145173520236844,0.008705678140596473,0.2650201577052967,0.034918411600724904,14.329602241516113,1.2353302880393424,8352.011840820312,1333.2831092667661,0.3489833333333333,0.012926172943671184,19.9525,7.2576527792142524,0.0789993895838658,0.00991188309251593,16.76344347000122,1.390976644136591,2147.974532895521,400.34706940286657,0.004909498791676015,0.001160273888159301,1.3849757012171,0.26254697364491547,1.2306656152190274,0.20163739016791327,1.7017704452813645,0.2837834472194981,3.0058758677480233,0.9437329143895917,1.7036004712221766,0.28152603571834206,2.9237374621968506,0.9382581157268738,2.269767646517438,0.6654453277117611,20.011881250000002,11.991207141097012,21.81075122603893,11.772886787677148,22.553323774424257,4.9652940736050795,0.8998045585332848,0.04831786825015661,nan,nan,nan,nan
rolled-in_scale,Proposed DT-QAT Student,12,2.64004084189279,0.22610537590961774,142.29901458333333,6.075261200683419,34.439511442113684,3.6643304320518464,7.13342531522115,0.15028056981226687,6.944608385360622,0.15708851510446603,0.1350569076161321,0.014369923262948416,0.40189818808879396,0.05069057502720822,23.639294465382893,2.3088819604550994,21607.1201171875,5326.179065459278,0.37960625000000003,0.0026160154685739494,23.014791666666667,6.673122604415462,0.14398998891313872,0.016974117521477924,27.22836987177531,3.2557351953512357,5930.509422872657,1065.3620910916684,0.01581448169114689,0.0031624405409192693,1.8285706077171828,0.27699679589767795,1.8628031723905922,0.27347580997259013,2.7773906487522173,0.24928731289473124,7.372430353131458,1.33569150003467,2.7307182415954623,0.24466970056962234,7.791803733624674,1.4506174835412515,7.183523000243249,1.3153823074595214,19.522810416666665,2.2581282881730917,23.87707258900245,2.7577902872687785,20.62392987054767,0.9989157839245635,0.6748783684184732,0.04014328186470232,nan,nan,nan,nan
scratches,Input,12,nan,nan,115.02670416666666,14.260494257012944,21.79275672186632,7.256050360599415,5.801265637079875,0.39867187454559627,5.445007927718467,0.40080463086502344,0.08546179106614243,0.02845509945333104,0.2238337154310173,0.06530186402586183,3.233589361111323,0.8930037000674592,3304.0453974405923,1948.8721437617667,0.01850625,0.009470709180751123,0.0,0.0,0.024616127600893378,0.005674538281062405,5.895651598771413,2.1789494569059977,144.51388694031252,70.54949573929392,0.0013626006548292935,0.000681221184103858,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nan,nan,1.0,0.0,nan,nan,nan,nan
scratches,Global HE,12,nan,nan,130.52376666666666,0.8534160102955589,73.39934368578871,0.3724149615404481,5.67363699277242,0.37465324605981115,5.4345327796476965,0.3970235219567118,0.28784056347368125,0.00146045082957039,0.8897792612685782,0.005932844802829168,13.756981054941813,4.457070379837464,15530.136922200521,10401.362897501427,0.28242708333333333,0.03687637895469952,26.392083333333332,3.835937249660549,0.15388285306592783,0.0360752524669883,19.903568506240845,6.398627711777867,2125.4861034627606,1598.64661742659,0.00766505333983029,0.005323629011130261,3.844059748269834,1.5993029173891913,4.461668592040184,1.9294799724564242,4.517380101262175,1.681403293293011,7.692226678808571,7.616649001687397,3.790556294608502,1.6473004999854044,18.929718195912628,15.42774116607241,7.950983789318675,8.49209046213847,53.086391666666664,4.880968338950105,61.597099460001566,6.064049857195598,12.379054850127508,0.8696905203225683,0.4190326465329523,0.11274476330937466,nan,nan,nan,nan
scratches,Fixed CLAHE (CL=2.0),12,2.0,0.0,117.2329,12.909193187445737,23.793077734164136,6.855073821322054,6.136618574460347,0.3700393273406029,5.787018609878119,0.36352821127962137,0.09330618719280054,0.026882642436557073,0.2650274185333086,0.06493532783473546,6.406895200411479,1.2987614905096652,5460.214182535808,2690.862628912305,0.056654166666666665,0.02873713117785652,3.814791666666667,2.1436580508595937,0.049622273072600365,0.008664762566085938,10.193333705266317,2.9160769150506742,356.00692612203125,116.61944815175784,0.002581788518000394,0.0008799351101256397,1.1149854938161183,0.12348946684671767,1.231842625749409,0.27601788854180453,2.0326448972167106,0.21007511196331535,1.9392880711410134,0.5658271778173557,1.8060853411540512,0.23183107302237166,2.901694139582646,1.0170526166285556,2.2093591474063494,0.7225768209016202,6.8255083333333335,1.2514227833356377,9.145596098677924,1.9367231932070146,29.10736145491213,2.007910639883284,0.9302545557721082,0.020232187483068882,nan,nan,nan,nan
scratches,Fixed CLAHE (CL=4.0),12,4.0,0.0,123.80848958333334,12.157357948184275,27.92106714481094,6.690559828323464,6.594499508539836,0.37664468486536723,6.271180867625828,0.38737583723269475,0.10949438096004291,0.026237489522837117,0.3318146159615352,0.06607715730675195,10.01292379697164,1.7230394765511452,8015.787007649739,3116.527595699365,0.24998333333333334,0.08823766417345758,23.147708333333334,8.070330866424289,0.07506685766081016,0.010026310670187761,14.720128297805786,3.5035959605265337,815.2774720839063,228.73070149556546,0.004345944481125723,0.0008117126363485794,1.3427135999066229,0.2838478869770398,1.598037113216385,0.5721445137407214,3.214216997918311,0.48606367743138656,3.321323954201312,1.757656584581836,2.6762859965453254,0.5432584790846259,7.099527710197882,3.4009752003402376,4.209533256385833,2.301579656464292,14.888422916666666,3.54787073753813,18.799645399042415,4.238190752959223,22.866669404250114,2.0831901312383962,0.7920281093566375,0.06375387515737488,nan,nan,nan,nan
scratches,Rule-based Adaptive CLAHE,12,10.04978992419526,0.5136381999252687,130.15276041666667,6.685565948203587,40.59124518780401,7.868265101478294,7.301689624786377,0.29936969080013526,7.073232654793858,0.3356394513215482,0.1591813536776628,0.030855941574424686,0.5058425209126951,0.09135163008474984,19.37112840016683,2.0249970946953852,22127.260579427082,5439.471678839332,0.3709354166666667,0.004631726783006988,35.242916666666666,1.3053325217829528,0.14679586825271448,0.015429654747510353,26.355743249257404,4.020871508576221,3229.6909500673437,657.0484376649684,0.013715701798597971,0.0014512613768692807,2.0142784692681266,0.6340945535076569,2.5047867419945096,1.1482692913170829,6.399874942416696,1.6543426236797925,11.450072188537705,9.241557218306138,5.03042603021283,1.673790641639781,31.497327910763854,21.138467932123465,14.615605078075781,10.223665057730123,29.438989583333335,3.535816922072708,36.6599577275637,4.670875603712366,16.912068537653685,1.1140257300232659,0.5104377693289989,0.08671714203169263,nan,nan,nan,nan
scratches,Adaptive Gamma Correction,12,0.95,0.11677484162422846,120.40294583333333,12.552010265472479,21.570237071721692,7.50282588672536,5.7826666831970215,0.4079674774521842,5.421766517932927,0.40479616701980464,0.08458916498714389,0.029422846614609255,0.2136765253737274,0.07117744763710755,3.209609240293503,0.9312001304990811,3269.2644170125327,1998.9595972139964,0.018510416666666665,0.009461863995278706,0.00041666666666666415,0.004373646976927567,0.02375488254862527,0.007015042541709803,5.852320750554402,2.243277749660537,143.01669951927084,72.9023121848549,0.001314981378527591,0.0007513077325125093,0.9849797064576816,0.03597402211318545,0.9523219198863235,0.1113651794647035,0.9877375301791216,0.028767228652754134,0.9525499919301442,0.1118648179834674,0.9853847889283994,0.034535560036135005,0.9660241424468254,0.0803457246003216,0.9050432637904735,0.2218791087223745,5.376241666666666,12.556216281027774,5.382943086063974,12.571854512746654,17.94738743807368,0.012639024871872753,0.9925560699775253,0.017403872289170584,nan,nan,nan,nan
scratches,MSR Retinex,12,nan,nan,83.6934625,19.652692179142406,26.285063252895583,6.518472742620069,6.236435055732727,0.30244495596204846,5.8272141919287135,0.302290854125569,0.10307867942311993,0.02556263820635321,0.409168237641338,0.08526196884183561,5.623890082041423,0.9291332787582391,5516.200551350911,2582.937804652728,0.03469375,0.016697302194312164,1.6187500000000001,1.0781916152015416,0.0655131209641695,0.011281145360225566,9.386010448137919,2.4807813511858416,302.34303846947915,87.19988112046019,0.004610500376050671,0.001008075145181183,1.248186805947524,0.1435718353562994,1.9246931158946339,0.47060466173225757,1.8103582646809153,0.29127709164331833,2.0625151549775596,0.7735787194044752,1.6855611318864931,0.28600828254683414,2.5673570349730954,1.0947316584962146,5.037295844561222,4.089676476021955,31.3443625,10.561942067300471,32.25379410041657,10.226319401583353,18.347547608543458,2.693072219674011,0.8925302508150197,0.07175905955300507,nan,nan,nan,nan
scratches,Proposed DT-QAT Student,12,3.4422731089086254,0.6650194037329272,122.32729375,11.636303208010876,27.13545261280783,6.161094816779752,6.522371093432109,0.321168024576751,6.190562715633671,0.3154894010232825,0.10641353965806992,0.024161156144234322,0.3197489250921972,0.05801635442063601,9.129900415738424,1.4448112086387948,7281.9329020182295,2681.7085015943053,0.20479791666666666,0.08391296319992772,18.629166666666666,7.975532493859332,0.06898982388277848,0.009114557839633735,13.614439725875854,2.917483486088881,679.3916531875,192.07835574705643,0.0038702458259649575,0.0007899302376781823,1.3110167255105307,0.29074915608920815,1.549721673608288,0.576587000108693,2.9791794589278573,0.6677468257618718,3.1057343071170034,1.750742145582503,2.518612879702485,0.6387715449164449,6.281084931798585,3.648517697604704,3.8684479139377617,2.3469287680502213,12.770522916666666,3.0876186167030366,16.35180589925078,3.7133824448476354,24.060047165704873,1.9392654678188272,0.8256206247011582,0.07988464531561172,nan,nan,nan,nan
